experiment

dia 3

espesor 100 //um

rata 1

area de lesion 1636400 //um2

celulas
x(um)	y(um)	Tipo	Pb
1047.667	1690.333
1065.667	1689.667
1077.667	1685.667
1073	1670.333
1059	1662.333
1042.333	1671.667

limite vasos
x(um)	y(um)	
1176.111	1666
1187	1680.667
1195.222	1684
1203	1681.333
1208.111	1671.111
1202.333	1646.667
1204.778	1634.222
1201.889	1627.778
1195.667	1625.111
1188.111	1631.778
1184.111	1644
1182.778	1656
1176.111	1662.222

limite vasos
x(um)	y(um)	
1181.667	1059.667
1185.667	1087
1199.667	1105
1201.667	1091.667
1200.333	1072.333
1205	1055.667
1197	1053.667
1183	1053

limite vasos
x(um)	y(um)	
1391	1340.333
1390.333	1358.333
1385	1386.333
1387.667	1417.667
1405.667	1411.667
1414.333	1398.333
1426.333	1371.667
1435	1336.333
1423.667	1322.333
1414.333	1339.667

limite vasos
x(um)	y(um)	
1217.667	1736
1197.667	1746
1193.667	1766
1199.667	1780
1210.333	1783.333
1222.333	1772
1229	1758.667
1227	1748

limite vasos
x(um)	y(um)	
1021	1789.333
1034.333	1798.667
1048.333	1802.667
1067	1792.667
1063.667	1784.667
1055.667	1782.667
1046.333	1784.667
1035.667	1780.667

limite vasos
x(um)	y(um)	
954.333	1674.667
948.333	1692
957.667	1697.333
967.667	1691.333
973.667	1684.667
970.333	1676

limite vasos
x(um)	y(um)	
914.333	1634
902.333	1637.333
906.333	1655.333
917.667	1662
924.333	1653.333
921	1644.667

limite vasos
x(um)	y(um)	
1151.667	1872
1147	1875.333
1150.333	1890.667
1165	1892
1173.667	1886
1170.333	1872.667
1163.667	1870

limite vasos
x(um)	y(um)	
1366.333	1919.333
1359	1932
1373.667	1946.667
1390.333	1942.667
1391	1932
1413.667	1934
1429.667	1918
1414.333	1910.667
1398.333	1915.333
1377	1918.667

limite vasos
x(um)	y(um)	
1726.333	1510.667
1715.667	1532.667
1690.333	1558
1683.667	1599.333
1668.333	1638
1658.333	1656.667
1655.667	1687.333
1663	1713.333
1674.333	1727.333
1699	1728.667
1725.667	1718
1733.667	1684
1741	1653.333
1747.667	1620
1757	1602.667
1756.333	1582
1757.667	1556
1745.667	1542
1752.333	1527.333
1739	1516

limite vasos
x(um)	y(um)	
1839	1558.667
1821.667	1556
1813	1567.333
1816.333	1578.667
1824.333	1575.333
1831	1569.333

limite vasos
x(um)	y(um)	
2113.667	1444.667
2096.333	1452
2079	1460
2072.333	1487.333
2078.333	1497.333
2093.667	1486.667
2100.333	1470
2110.333	1458.667

limite vasos
x(um)	y(um)	
1986.333	1450.333
1977.667	1444.333
1961.667	1449.667
1966.333	1465.667
1976.333	1465.667
1982.333	1459.667

limite vasos
x(um)	y(um)	
2509	1565.667
2495.667	1553.667
2467	1565.667
2447.667	1572.333
2437.667	1591
2433.667	1615
2429.667	1645
2438.333	1670.333
2455	1674.333
2472.333	1648.333
2482.333	1627.667
2492.333	1602.333
2496.333	1584.333

limite vasos
x(um)	y(um)	
2434	1682.333
2420	1698.333
2404	1717
2402	1731.667
2428.667	1723
2442	1708.333
2461.333	1696.333
2471.333	1681
2449.333	1680.333

limite vasos
x(um)	y(um)	
2852.667	1632
2861.667	1632.333
2874.333	1633
2887.333	1634.667
2899.333	1634.333
2908.333	1617.667
2934	1604.333
2945.667	1584
2960.667	1583.667
2970.333	1572.333
2986	1555
2987.667	1538.333
2994	1543
2985.333	1561
2979.667	1571.333
2964.667	1587.667
2960	1600.667
2960.667	1615.667
2953.333	1633.667
2938	1651.667
2923.667	1665
2909.667	1676
2898.667	1685.333
2866.667	1689.667
2888	1676.667
2895	1664.333
2893.333	1651.333
2877.667	1652.667
2858	1647.333
2845	1641.333
2851	1635

limite vasos
x(um)	y(um)	
3257.556	1738.333
3266.889	1728.111
3275.333	1726.778
3289.556	1717.444
3296.222	1706.333
3310.445	1697.889
3321.111	1688.556
3304.222	1690.778
3292.222	1702.778
3281.111	1709.889
3269.111	1714.333
3261.111	1724.111
3250.445	1730.333

limite vasos
x(um)	y(um)	
3032.222	1819.444
3047.333	1811.444
3054.889	1803
3063.333	1793.222
3078.889	1779.889
3095.778	1769.667
3100.222	1761.667
3082.444	1762.556
3060.222	1781.222
3038	1798.111
3024.222	1807.889

limite vasos
x(um)	y(um)	
2786.889	2292.556
2790.444	2301.889
2800.667	2293
2822.889	2284.556
2838.889	2272.111
2850.444	2256.556
2862.889	2241.444
2862.444	2216.556
2870.889	2217.444
2878.444	2231.222
2883.333	2246.778
2899.333	2249.889
2892.667	2240.111
2892.222	2229.889
2882.889	2218.333
2876.667	2208.556
2861.556	2205.444
2854.444	2199.667
2845.556	2206.333
2845.111	2217.444
2843.778	2229.889
2845.111	2236.556
2844.667	2247.222
2834	2251.222
2823.333	2265.444
2810.444	2277
2798.444	2283.667

limite vasos
x(um)	y(um)	
3025.778	2350.667
3028.444	2343.111
3040	2338.222
3054.222	2329.333
3063.556	2317.778
3081.333	2316
3093.778	2313.333
3108.889	2294.667
3125.778	2286.667
3141.778	2272.444
3156.889	2265.333
3179.111	2256.444
3188.889	2248.444
3196.445	2239.111
3190.667	2236.889
3174.222	2247.556
3153.778	2254.667
3134.222	2262.222
3120.445	2279.556
3111.556	2280.444
3095.111	2291.556
3087.556	2300.444
3070.667	2300.444
3053.778	2310.222
3040.444	2321.333
3021.333	2325.333
3012.889	2331.111
3014.222	2341.333

limite vasos
x(um)	y(um)	
2748	2752.667
2760.667	2762.667
2776	2750
2776	2734.889
2768.444	2716.444
2766.444	2703.333
2766.667	2687.556
2770.222	2675.111
2773.111	2669.444
2778.667	2655
2779.111	2641.444
2772	2634.556
2760.889	2634.778
2752.444	2635.889
2744.667	2635.222
2735.556	2642.333
2729.778	2652.556
2716	2666.333
2724.444	2681
2734	2691.667
2738.444	2703.889
2739.556	2709.667
2738.444	2715.889
2741.333	2724.333
2744.444	2732
2748.889	2742.222

limite vasos
x(um)	y(um)	
2861.333	2571.444
2866.444	2576.556
2881.333	2575.222
2893.333	2563
2909.111	2555.222
2925.111	2546.556
2944.889	2534.778
2955.556	2526.778
2965.889	2525.444
3040.111	2421.222
3044.556	2412.333
3044.778	2407.222
3029.667	2411.889
3021	2419
3006.111	2427.889
3004.778	2433.889
2996.778	2438.778
2989	2442.333
2985.667	2439
2979.667	2450.333
2973.222	2459.889
2957.889	2468.333
2945.444	2473.667
2936.444	2481.778
2924.444	2489.111
2915.333	2496.222
2904.222	2507.556
2896.444	2517.333
2886.444	2528.889
2875.111	2544.222
2870.667	2551.778
2863.111	2556.222
2860.444	2562.444
2861.111	2565.778

limite vasos
x(um)	y(um)	
1340.667	1552.333
1334.667	1569
1340	1579.667
1351.333	1573
1354.667	1559.667

limite vasos
x(um)	y(um)	
1141.333	1685.333
1134.667	1703.333
1144	1711.333
1154.667	1708.667
1156	1698.667
1153.333	1688

limite vasos
x(um)	y(um)	
940.667	1556
924.667	1557.333
928.667	1568.667
930.667	1582
932	1596.667
936.667	1590
940.667	1578.667
942.667	1572
944	1562

limite vasos
x(um)	y(um)	
1248	1921.333
1220.667	1932
1224.667	1948.667
1234.667	1941.333
1248	1934.667

limite vasos
x(um)	y(um)	
1464	1928
1465.333	1939.333
1480	1944
1492	1943.333
1492.667	1929.333
1501.333	1922.667
1496.667	1900.667
1486	1908
1478	1915.333

rata 2

area de lesion 270883.556 //um

celulas
x(um)	y(um)	Tipo	Pb
540	1405.666667	4	1
822	1399	4	1
798	1332.666667	4	1
777.6666667	1360.666667	4	1
531.3333333	1507	4	1
505	1518	4	1
380.6666667	1524.333333	4	1
429.3333333	1486	4	1
444	1449	4	1
317.3333333	1628	4	1
300.6666667	1654.666667	4	1
352	1639.666667	4	1
381	1602	4	1
390	1648.333333	4	1
290.6666667	1747.333333	4	1
211.6666667	1818.666667	4	1
213.3333333	1802.333333	4	1
148	1791.666667	4	1
126.3333333	1833.666667	4	1
283	1849.333333	4	1
299	1902	4	1
388.3333333	1850.333333	4	1
359	1834.666667	4	1
367.6666667	1904	4	1
260.3333333	1936.333333	4	1
488.6666667	1982	4	1
521	1947	4	1
540.3333333	1854.333333	4	1
481	1845.666667	4	1
680.6666667	1879.333333	4	1
826.3333333	1827.333333	4	1
650	1590	4	1
673.6666667	1592.666667	4	1
390	1564.333333	4	1
353.6666667	1515.333333	4	1
752.3333333	1339.333333	4	1
896	1376.333333	4	1
895	1494	4	1
994.6666667	1476	4	1
965	1438	4	1
936.3333333	1421	4	1
925	1331.333333	4	1
966.3333333	1284.666667	4	1
967.6666667	1251.666667	4	1
898.6666667	1248.333333	4	1
1089	1274.666667	4	1
1094	1236.666667	4	1
1296.333333	1307	4	1
1088	1411.333333	4	1
1218.333333	1189.333333	4	1
1066	1136.333333	4	1
1011.333333	1186.666667	4	1
1357	1047.666667	4	1
1394.666667	1000	4	1
1173	1099.333333	4	1
1460	1071.666667	4	1
1463.666667	1118.333333	4	1
1535.666667	1201.666667	4	1
1463.666667	1163	4	1
1339.333333	1294	4	1
1345.333333	1225.666667	4	1
1501.666667	1358.666667	4	1
1648	1391	4	1
1281.333333	1479	4	1
1333	1469.666667	4	1
1360.666667	1409.333333	4	1
1365.666667	1560.666667	4	1
1450.333333	1497.666667	4	1
1314.666667	1577.666667	4	1
1313.666667	1595.333333	4	1
1261.333333	1691	4	1
1221	1735	4	1
1207	1764	4	1
1029	1777	4	1
1009.666667	1744.333333	4	1
1062.666667	1793.666667	4	1
960	1787.333333	4	1
1129	1830	4	1
933.6666667	1887	4	1
923	1728.333333	4	1
887	1714.333333	4	1
871.3333333	1703.333333	4	1
986.3333333	1688.333333	4	1
1002.666667	1648.666667	4	1
1009.333333	1713	4	1
1084.666667	1654.666667	4	1
1020.333333	1518.666667	4	1
984	1541	4	1
1065.666667	1551.333333	4	1
1060.333333	1514	4	1
1044.666667	1644	4	1
966	1598.333333	4	1
940.6666667	1577	4	1
1093.666667	1592	4	1
655.3333333	1560.666667	4	1
591	1589	4	1
579	1543.333333	4	1
637	1565.333333	4	1
632	1426	4	1
971.3333333	1554.333333	4	1
780.3333333	1514.333333	4	1
765.3333333	1574.666667	4	1
952.3333333	1363.666667	4	1
1048.333333	1303.666667	4	1
1286	1234	4	1
1187.333333	1425.333333	4	1
820	1642.333333	4	1
884.3333333	1812.666667	4	1
1031.666667	1696.333333	4	1
759.3333333	1902.333333	4	1
801	1859.333333	4	1
895.6666667	1877	4	1
926	1931.666667	4	1
447.6666667	1899.666667	4	1
406.3333333	1919	4	1
399.6666667	1829	4	1
457.6666667	1726	4	1
595	1611	4	1
469.3333333	1578.333333	4	1
483	1636.666667	4	1
604.3333333	1839.666667	4	1
642.3333333	1959.333333	4	1
677.6666667	1920.666667	4	1
995.6666667	1927.666667	4	1
1120.333333	1902.333333	4	1
1056.666667	1752	4	1
862	1664.666667	4	1
1126	1396	4	1
1343.666667	1387	4	1
1175.666667	1354.666667	4	1
1084.333333	1191.666667	4	1
1394.666667	1058.333333	4	1
1551.333333	1138.666667	4	1
1584.333333	1007	4	1
1652.333333	1027.666667	4	1
1676.333333	1046	4	1
1379.333333	972	4	1
1434	1026.333333	4	1
1710	1309	4	1
1133	1077.777667	4	1
1072.666667	1047.777667	4	1
1109.333333	990.6666667	4	1
1161.333333	998.2223333	4	1
1552.222333	1002.777667	4	1
1776.777667	1152.333333	4	1
1707.222333	1208.333333	4	1
1472.111	1355.889	4	1
1469.444333	1367	4	1
1576.889	1433.889	4	1
1496.666667	1820	4	1
1114.555667	1879.889	4	1
1244.111	1863.222333	4	1
1328.222333	1877.555667	4	1
1391.111	1828.889	4	1
1413.777667	1648.555667	4	1
1460.111	1553	4	1
1715.889	1153.333333	4	1
1038	1604	4	1
627	1710.666667	4	1
1016.333333	1894.666667	4	1
1169.333333	1844.666667	4	1
1343.333333	1446.333333	4	1
1335.666667	1141.333333	4	1
1497.666667	1629.666667	4	1
1324.333333	1662	4	1
1637.666667	1799	4	1
1670.333333	1757	4	1
1654	1715.666667	4	1
1638.666667	1526.666667	4	1
1600.666667	1465.333333	4	1
1869.333333	1773.333333	4	1
1748	1857.333333	4	1
1647.333333	1835.333333	4	1
1800.333333	1894.333333	4	1
1339.666667	1602.666667	4	1
1151	1188.333333	4	1
1241.666667	1299	4	1
1235	1339.333333	4	1
1170.333333	1338.333333	4	1
949.3333333	1229	4	1
1036.666667	1121.333333	4	1
1356	1199.333333	4	1
1376.333333	1221.333333	4	1
1250.666667	1503	4	1
930	1642	4	1
928	1522.666667	4	1
1095.666667	1520.666667	4	0.5
1029.666667	1424.333333	4	0.5
922	1438	4	0.5
1066.333333	1409	4	0.5
976.6666667	1179.666667	4	0.5
1191	1172.333333	4	0.3
1173.666667	1182.666667	4	0.3
1194	1142.666667	4	0.3
1269	1091.666667	4	0.5
1341	1008.333333	4	0.5
1407.333333	1024.333333	4	0.7
1433	1046.666667	4	0.7
1459	1025.666667	4	0.5
1478	963.3333333	4	0.3
1204	982	4	0.5
1141.333333	969	4	0.7
1380.333333	1180.333333	4	0.7
1642.666667	1143.333333	4	0.3
1574.666667	1083.333333	4	0.5
1505	1333	4	0.5
1589	1268.666667	4	0.3
1670	1408.666667	4	0.3
1712.666667	1389.333333	4	0.5
1478.666667	1472	4	0.7
1497.333333	1466.333333	4	0.5
1404.666667	1441.666667	4	0.5
1397.666667	1622.333333	4	0.3
1538.666667	1603.333333	4	0.3
1504.666667	1598.666667	4	0.7
1594.666667	1691.333333	4	0.5
1543	1679	4	0.3
1645.333333	1638.666667	4	0.3
1640	1649	4	0.5
1333.333333	1794.333333	4	0.5
1066	1838.333333	4	0.5
1211.666667	1898.666667	4	0.5
1492.666667	1874	4	0.7
1539.666667	1857.333333	4	0.5
1536	1820.666667	4	0.7
1702.333333	1755	4	0.5
1684	1566.666667	4	0.5
1690.666667	1589	4	0.5
1766.333333	1522.666667	4	0.5
1582	1304	4	0.5
1594	1325.666667	4	0.5
1725.333333	1242	4	0.5
1722	1233.666667	4	0.3
1585.666667	1209	4	0.5
1568.333333	1238.333333	4	0.3
1546.666667	1242.333333	4	0.3
1667.333333	1182	4	0.7
1551.666667	1159.666667	4	0.5
1630.666667	1098.666667	4	0.5
1601	1086.666667	4	0.5
1774	1220.333333	4	0.5
1771.333333	1292	4	0.5
1848	1294	4	0.3
1871.333333	1323	4	0.3
1406	1134.666667	4	0.3
1408.666667	1176.666667	4	0.5
1439.666667	1248	4	0.5
1415.666667	1293.666667	4	0.3
1209.666667	1288.333333	4	0.5
1254.666667	1202.333333	4	0.3
1196	1247.666667	4	0.7
1172.666667	1198.333333	4	0.5
1143.333333	1137.666667	4	0.7
1350	1364.333333	4	0.7
1371	1445.666667	4	0.7
1335.333333	1566	4	0.5
1095.666667	1707.333333	4	0.5
1077	1694	4	0.3
1154	1734	4	0.5
1250.666667	1809	4	0.3
1211.333333	1802.333333	4	0.5
1059.333333	1876.333333	4	0.3
1004.666667	1866.666667	4	0.5
1130.333333	1930	4	0.5
1050	1931.333333	4	0.5
892.6666667	1781.333333	4	0.7
882.3333333	1905	4	0.7
796.6666667	1945	4	0.5
750.3333333	1923.666667	4	0.3
600	1865.666667	4	0.3
492	1875.666667	4	0.5
569.6666667	1772	4	0.5
597	1804.666667	4	0.5
430.3333333	1785.666667	4	0.5
426.6666667	1759.666667	4	0.5
356.6666667	1793.666667	4	0.7
344.3333333	1722	4	0.7
324.6666667	1761.666667	4	0.3
373.6666667	1742	4	0.7
178.6666667	1677.333333	4	0.5
230.6666667	1675.666667	4	0.7
208.3333333	1675	4	0.5
163.3333333	1651.333333	4	0.5
175	1615.666667	4	0.7
208	1640.666667	4	0.7
334	1685.666667	4	0.3
226.3333333	1905	4	0.5
357	1973	4	0.5
357.3333333	1949.333333	4	0.7
320.3333333	1916.333333	4	0.7
434	1799	4	0.3
473.3333333	1816	4	0.3
495.3333333	1801	4	0.5
476	1754.666667	4	0.5
557.6666667	1668	4	0.3
512	1645.666667	4	0.7
1398.666667	1790	4	0.7
1385	1794	4	0.5
1467.333333	1783.666667	4	0.5
1437.333333	1713.333333	4	0.5
1514.666667	1562.666667	4	0.5
1550.666667	1615	4	0.3
1624.333333	1579	4	0.3
1600	1545.333333	4	0.7
1595	1408	4	0.5
1631.333333	1377.666667	4	0.5
1495.666667	1321	4	0.3
1478.333333	1292.666667	4	0.3
1488	1282	4	0.3
1509.666667	1175.666667	4	0.3
1504.333333	1151.333333	4	0.3
1590	1060.666667	4	0.5
1529	1044.666667	4	0.5
1487.666667	1040.333333	4	0.3
1502.666667	1090.333333	4	0.5
1486.666667	997.6666667	4	0.7
1642.333333	1185	4	0.5
1815.666667	1140	4	0.7
1746	1095.333333	4	0.7
2001.333333	1167.333333	4	0.5
2044	1136.333333	4	0.3
2011	1276.666667	4	0.5
1937	1282.333333	4	0.5
1925.333333	1332.333333	4	0.5
1966.666667	1409	4	0.5
1847.666667	1392.333333	4	0.5
1876	1491.666667	4	0.7
1906.666667	1495.666667	4	0.7
1695.666667	1624.333333	4	0.7
1747.333333	1615	4	0.3
1863.666667	1715	4	0.7
1715.333333	1735.333333	4	0.3
1741.666667	1703	4	0.5
1576	1789.333333	4	0.5
1680.333333	1841	4	0.3
1732.666667	1817	4	0.5
1956.333333	1824.666667	4	0.5
1981.666667	1862.333333	4	0.5
1846.333333	1856.666667	4	0.5
1851.666667	1800.666667	4	0.7
1822.333333	1771.666667	4	0.7
1970	1689.333333	4	0.5
1977.666667	1670.333333	4	0.5
1915	1583.333333	4	0.3
2035.666667	1540.333333	4	0.3
2100.333333	1434.666667	4	0.5
1848	1517	4	0.7
1887.666667	1231.666667	4	0.5
1914	1160	4	0.5
1933.333333	1301	4	0.5
2021	1343.333333	4	0.7
2062.333333	1126.333333	4	0.5
1763	1107.333333	4	0.5
2052	1213.666667	4	0.5
2090	1161.333333	4	0.7
1835	1193	4	0.7
1868.333333	1185.333333	4	0.7
1787.333333	1292	4	0.5
1754.333333	1343.333333	4	0.5
1667.666667	1336.666667	4	0.7
1738	1452.333333	4	0.7
1633	1518.333333	4	0.5
1365.333333	1493.666667	4	0.5
1397	1732.666667	4	0.5
1434	1753.333333	4	0.3
1410	1753	4	0.3
1305.333333	1824.333333	4	0.3
1249.666667	1930.333333	4	0.3
1183.666667	1817	4	0.3
1219.666667	1657.666667	4	0.3
1186.666667	1629	4	0.5
1265.666667	1629.333333	4	0.5
1159.666667	1575	4	0.7
1196.333333	1522.666667	4	0.5
1181.666667	1463	4	0.5
1217	1537.666667	4	0.5
1116	1373.666667	4	0.7
1141	1220.666667	4	0.7
1248.333333	1215.333333	4	0.5
1242	1240.333333	4	0.5
1151.666667	1052.333333	4	0.3
1209.666667	1108.333333	4	0.3
1139.333333	1100.666667	4	0.3
1368	1001	4	0.3
1532.333333	1220.666667	4	0.5
1568.333333	1212.666667	4	0.5
1536.333333	1348.333333	4	0.7
1267	1446	4	0.5
1282.333333	1791.333333	4	0.7
1300.666667	1781	4	0.7
1304.333333	1705	4	0.3
1927.666667	1866.333333	4	0.7
2291.333333	2068.333333	4	0.3
2325	2189.333333	4	0.7
2356.666667	2180.333333	4	0.5
2180	2042.333333	4	0.5
2099.444333	1834	4	0.3
1894.555667	1948.666667	3	1
1979.889	1975.333333	3	1
2075.444333	1421.777667	3	1
2039.444333	1354.666667	3	1
1960.333333	1351.555667	3	1
2099	1309.111	3	1
2221.222333	1363.777667	3	1
2175.889	1187.111	3	1
2057.222333	1295.111	3	1
1661.555667	1121.555667	3	1
1735.777667	1541.555667	3	1
1811.333333	1618.444333	3	1
1943.777667	1642.889	3	1
1883.777667	1625.555667	3	1
1803.777667	1592.222333	3	1
1866.889	1743.333333	3	1
1897.555667	1740.666667	3	1
1944.222333	1720.666667	3	1
1966	1752.222333	3	1
2152.666667	1781.555667	3	1
2222	1778.889	3	1
2239.333333	1727.333333	3	1
1739.555667	1940.889	3	1
1787.111	1976.444333	3	1
1840	1993.333333	3	1
1901.777667	2025.777667	3	1
1932	2007.555667	3	1
2070.666667	2011.555667	3	1
2066.666667	2038.222333	3	1
2212	2146.222333	3	1
2219.111	1966.666667	3	1
2304.444333	1992.444333	3	1
2137.333333	1929.777667	3	1
2180.889	1930.222333	3	1
1606.111	1765.444333	3	1
1610.111	1744.111	3	1
1074.555667	1942.444333	3	1
1241.111	1761.333333	3	1
1253.889	1673.444333	3	1
1133.444333	1662.777667	3	1
1157.444333	1701.444333	3	1
972.5556667	1859.333333	3	1
1431.666667	1866.889	3	1
1006.333333	1830.444333	3	1
868.111	1839.555667	3	1
853	1898.222333	3	1
681.7776667	1950.333333	3	1
550.2223333	1894.777667	3	1
509.3333333	1917	3	1
559.5556667	1872.111	3	1
509.111	1742.777667	3	1
953.889	1710.777667	3	1
897	1583.555667	3	1
2067.111	1369	3	1
2081.777667	1376.555667	3	1
2129.333333	1396.555667	3	1
1992.222333	1717	3	1
2266	1749.777667	3	1
2214.444333	1732.444333	3	1
2521.777667	1318.666667	3	1
2588	1268	3	1
2364.889	1300.333333	3	1
2011.111	1123.666667	3	1
2530.555667	1741.111	3	1
3176.777667	1512.889	3	1
3110.111	1472.889	3	1
3237.222333	1586.666667	3	1
3015.889	1503.555667	3	1
2733.666667	1383.555667	3	1
2672.777667	1431.555667	3	1
2643.444333	1421.777667	3	1
2921.666667	1425.333333	3	1
2494.222333	1269.333333	3	1
2480	1354.666667	3	0.3
2424.889	1350.666667	3	0.3
2701.777667	1356	3	0.5
2066.444333	1481.666667	3	0.5
2166.889	1579.889	3	0.7
1946.444333	1507.889	3	0.5
1786.111	1942.444333	3	0.3
1936.333333	1932.666667	3	0.3
2176.777667	2001.111	3	0.5
1530.666667	1522.666667	3	0.5
1613.889	1847.666667	3	0.5
2014.111	1831.111	3	0.5
2139.889	1730.666667	3	0.7
2138.555667	1569.222333	3	0.7
2080.333333	1549.222333	3	0.5
2263	1488.333333	3	0.3
2207.444333	1417.666667	3	0.3
2484.889	1468.111	3	0.5
2489	1721.444333	3	0.7
2435.222333	1759.222333	3	0.7
2754.111333	1966.777667	3	0.5
2793.222	2144.555667	3	0.5
2640.333333	2063.222333	3	0.3
2507.444333	2020.111	3	0.5
3121.889	1599.555667	3	0.5
3060.777667	1493.777667	3	0.5
3089.666667	1524.444333	3	0.7
2812.778	1383.444333	3	0.7
2938.555667	1391.444333	3	0.5
2942.111	1361.222333	3	0.5
2579.333333	1596.111	3	0.3
2172.333333	1379.666667	3	0.3
2253.666667	1345.444333	3	0.7
2283.444333	1333	3	0.5
2171.889	1221.111	3	0.5
2163.889	1212.666667	3	0.5
1843.333333	1435.111	3	0.3
1834.444333	1422.666667	3	0.3
1863.555667	1565	3	0.5
2059.555667	1732.111	3	0.5
2100.889	1715.666667	3	0.5
2380.555667	1865.111	3	0.5
2731.555333	2321.333333	3	0.5
2747.111333	2358.666667	3	0.3
2759.111333	2368.889	3	0.5
2683.111	2312.889	3	0.5
2638.222333	2218.222333	3	0.5
2754.222	2268.444333	3	0.5
2755.555333	2288.889	3	0.5
2866.222333	2238.666667	3	0.5
2776.888667	2301.777667	2	1
2645.777667	2275.555667	2	1
2367.666667	2165.333333	2	1
2265	2096.889	2	1
2307.666667	2207.111	2	1
2473.444333	2231.111	2	1
2473	2211.111	2	1
2299.555667	2144.444333	2	1
2172.555667	2096.444333	2	1
2242.777667	2033.777667	2	1
2136.555667	2021.777667	2	1
2008.444333	1948.222333	2	1
2019.111	1919.333333	2	1
2175.111	1825.222333	2	1
2401.333333	1903	2	1
2429.777667	1916.777667	2	1
2505.777667	1982.555667	2	1
2208.444333	1658.889	2	1
2256.889	1645.555667	2	1
2160	1690	2	1
2244.333333	1412.889	2	1
2324.777667	1394.666667	2	1
2219.111	1254.555667	2	1
2323.111	1237.666667	2	1
2097.889	1222	2	1
1908.333333	1370	2	1
1803.889	1436.222333	2	1
1662.111	1470	2	1
1716.222333	1897.444333	2	1
1703.333333	1913	2	1
1617.555667	1889.444333	2	1
2128.222333	1992.222333	2	1
2140.666667	1967.777667	2	1
2356.555667	1824.777667	2	1
2394.333333	1832.777667	2	1
2497	1622.889	2	1
2465	1669.111	2	1
2344.889	1479.777667	2	1
2316.889	1502.444333	2	1
2342.222333	1531.333333	2	1
2635.555667	1308.666667	2	1
2599.111	1306	2	1
2580.444333	1338.889	2	1
2269.111	1427.555667	2	1
2434	2270.666667	2	1
2416	2269.666667	2	1
2125.666667	2082	2	1
2199.333333	2010.666667	2	1
2113.666667	1590.444333	2	1
2172.333333	1334.777667	2	1
2322.444333	1300	2	1
2177.5	1482.833333	2	0.3
2254	1613	2	0.7
2247	1593	2	0.7
2214.333333	1610.666667	2	0.7
2188	1603	2	0.5
2723.666667	1799	2	0.5
2727.889	1748	2	0.7
2799	1714.222333	2	0.5
2585.666667	1734.666667	2	0.5
2519	1804.889	2	0.5
2602.555667	1910.777667	2	0.7
2618.555667	1876.111	2	0.7
2806.333333	2093.444333	2	0.5
2796.111333	2047.222333	2	0.3
2701	2126.777667	2	0.5
2954.333333	2082.777667	2	0.3
3000.111	2083.666667	2	0.3
2989.666667	1930.222333	2	0.5
2924	1693.555667	2	0.3
3144.889	1786.889	2	0.5
3173.333333	1759.333333	2	0.3
2967.333333	1758.222333	2	0.5
3077.111	1679.111	2	0.5
3042.889	1631.555667	2	0.5
2853.555333	1602	2	0.5
2903.777667	1657.111	2	0.7
2965.111	1605.111	2	0.7
2546.889	1469.222333	2	0.7
2627.777667	1374.555667	2	0.5
2929.555667	1475	2	0.5
2861.111	1562.111	2	0.5
2991.777667	1461.333333	2	0.5
3069.555667	1418.666667	2	0.5
3001.111	1382.222333	2	0.5
2808.222	1516.444333	2	0.3
2819.444667	1665.777667	2	0.3
2486.666667	1962.666667	2	0.3
2440.889	2002.666667	2	0.7
2480.444333	1937.333333	2	0.3
2114.333333	1927.333333	2	0.3
2490.444333	1798.333333	2	0.3
2081.444333	1608.333333	2	0.5
1930.444333	1434.889	2	0.5
1894.889	1400.666667	2	0.3
2425.889	1874	2	0.5
2534.777667	1946.444333	2	0.7
2592.555667	1937.111	2	0.5
2569	2013.555667	2	0.5
2588.555667	1991.777667	2	0.3
2874.444333	1627.777667	2	0.7
2998.444333	1653.555667	2	0.5
3066.444333	1542.889	1	0.5
3078	1589.111	1	1
2911.777667	1601.111	1	1
2906.889	1758.666667	1	1
2750.888667	1784.444333	1	1
2863.777667	1719.111	1	1
2837.111333	1772	1	1
2813.555333	1810.222333	1	1
2772.666667	1860.444333	1	1
2718	1892.222333	1	1
2914.889	1975.777667	1	1
2804.222	1956.222333	1	1
2906.444333	2018.444333	1	1
2981.555667	1994.444333	1	1
3053.111	1901.555667	1	1
3006.444333	1892.222333	1	1
2765.555333	2070	1	1
2741.111333	2109.555667	1	1
2870.889	2082	1	1
2915.333333	2048.666667	1	1
3098	1771.333333	1	1
3082	1703.777667	1	1
3062.889	1721.111	1	1
2492.555667	1891.555667	1	1
2470.777667	1817.333333	1	1
2663	2034.444333	1	1
2581.666667	2074.889	1	1
2610.555667	2091.777667	1	1
2872.333333	1949.555667	1	1
2827	1949.555667	1	1
3065.444333	1939.333333	1	1
3174.333333	1828.222333	1	1
3039	1859.111	1	1
2974.111	1836	1	1
3014.444333	1710	1	1
2608.222333	1703.444333	1	1
2697.555667	1639.889	1	1
2767.778	1641.666667	1	1
2815.778	1597.111	1	1
2597.555667	1465.333333	1	1
2565.111	1541.777667	1	1
2119.333333	1870.666667	1	1
1995.333333	1824.666667	1	1
2373.889	1689.555667	1	1
2427.666667	1644.666667	1	1
2312.111	1766.444333	1	1
2430.222333	1952.666667	1	1
2418.222333	1960.666667	1	1
2464.889	1982	1	1
2572.666667	1956.555667	1	1
2621.555667	1990.333333	1	1
2822.333333	2129.666667	1	1
