foto 1
pin 1
X (um)	Y (um)
369.667	637.333

pin 2
X (um)	Y (um)
852.126	609.5

celulas
X (um)	Y (um)	TIPO	PB
609.333	160	3	1
506.667	422	3	1
468.333	471.333	3	1
587	472.333	3	1
347.333	286.667	3	1
376.667	286	3	0.3
367.667	266.667	3	0.7
325.333	281.333	3	0.7
308.667	262.333	3	0.3
431	105.333	3	0.3
377	94.667	3	0.5
389	88.333	3	0.5
441.667	448.333	3	0.5
345	416.667	3	0.7
602.333	151	3	0.3
653.667	444.333	3	0.3
569.333	585.667	3	0.7
509.333	580.333	3	0.5
789.667	511.333	4	1
741	585	4	1
768.333	615	4	1
803.333	632	4	1
655.667	625.333	4	1
711.333	637.333	4	1
614.667	550.333	4	1
609.667	572.333	4	1
585	621.667	4	1
844.333	578	4	1
437	554.667	4	1
495.667	523.667	4	1
502.333	608.667	4	1
476.333	616.667	4	1
572.333	510.333	4	1


limite tejido 

limite lesion

vaso
X (um)	Y (um)
206	446
209.333	461.333
217.667	466.667
229	470.333
236.667	466
232.667	457
226.667	447
221.333	439.333
214.333	439

vaso
X (um)	Y (um)	
306	456
305.667	466.333
315.667	474.667
322.667	471.333
323.667	460.667
322	454
311.667	449.667

vaso
X (um)	Y (um)	
238.333	403.667
241.667	421
252	420.333
261	411.667
254	403.667
250.333	403

vaso
X (um)	Y (um)	
236.667	356.667
232	362.667
236.333	370.333
248	366.667
245.333	358.333

vaso
X (um)	Y (um)	
335.667	299.667
331	303.667
330.667	315.667
344	318.667
348.667	311.333
350.333	300

vaso
X (um)	Y (um)	
364	211
356	206.667
347.333	210
347	217.333
357	220.333
363	215.333

vaso
X (um)	Y (um)	
291.667	139.333
301.667	131.667
318	124.333
331	127
333	137.333
327.667	142.667
310.333	144.333
299.333	148

vaso
X (um)	Y (um)	
289.667	8
283	18.667
293	31
306	33.333
314.333	27.667
322	19
319.667	4.667
302.667	2

vaso
X (um)	Y (um)	
459	89
468.667	86.333
477.333	74.667
484.667	65.333
488.667	53.667
486	42.667
489.667	31
479	33
475.667	46.667
465.333	54.333
464.333	72
460.333	74
451	84.667

vaso
X (um)	Y (um)	
407	255.667
404.333	262.333
410.333	273
416.333	270.333
430	261.333
427.667	250
420.667	249.333
413	252.333

vaso
X (um)	Y (um)	
511	172.667
506.667	185.333
516.667	189.667
525	183
525.333	173.667
520.333	169.333

vaso
X (um)	Y (um)	
574.333	195.333
573.333	205
577.333	210.333
585.667	211.667
600	206.667
597	191.667
585	188

vaso
X (um)	Y (um)	
623.667	86.333
632.667	76.333
635.667	66.333
619	49.333
603	43
596.667	52
579.667	55.333
580.333	65.333
593.333	74.333
594.667	88.667
588	105.667
592.333	118.667
601.667	110.667
605	98.667
619	91.667

vaso
X (um)	Y (um)	
743.333	248
737.333	249.667
733.333	256.333
732.667	269
742.667	272.667
756.667	270.333
758.333	258
755.667	251

vaso
X (um)	Y (um)	
581.333	393.667
584.333	409
589.667	415.667
604.667	415.667
617.667	407.333
627.333	396.333
635	385.333
623	386.667
606	390
598	395
588.667	395

vaso
X (um)	Y (um)	
725.667	316.333
725	324.667
735.333	331
745.333	320.667
737	313

vaso
X (um)	Y (um)	
652.333	302.667
656.667	319
668.333	311.333
665.333	297
657.333	299

vaso
X (um)	Y (um)	
631.333	342
634.667	356.333
646	355.667
651.667	347.667
649.333	337.667
639.667	338.333

vaso
X (um)	Y (um)	
591	343.333
594.333	360.667
605.333	363.667
616	360.333
623.333	344.333
618.667	335
610	321.333
601.667	323
596.333	339.333

vaso
X (um)	Y (um)	
739	171.333
738.667	183
751	192
756	186
756.333	173.667
748	170

vaso
X (um)	Y (um)	
686.667	80.333
675.667	91.333
677.333	100
688.333	99
697.333	95.333
698.333	84

vaso
X (um)	Y (um)	
798.333	5.667
793.667	19
804	19.667
812.667	11
807.667	2

vaso
X (um)	Y (um)	
807	408.333
800.333	417.333
796.333	428.667
803.333	439.667
812.667	437.667
822	430
820.667	419.667
820.667	406.667
816.333	405.333

vaso
X (um)	Y (um)	
606.667	436.667
601.333	444.333
605	453
617.333	451
617.333	443.333

vaso
X (um)	Y (um)	
607	462.333
605.333	478.667
613.333	474.333
615	464.333

vaso
X (um)	Y (um)	
687.667	341.333
684.333	350
689.333	353.667
696.667	351.333
695.333	343

vaso
X (um)	Y (um)	
722	295.667
719.333	303.333
731	309.667
733.667	298.333

vaso
X (um)	Y (um)	
721.333	221.667
729	234.667
740.667	231.333
742	218.333
728.667	215.667
775.667	82.667
757.333	92.333

vaso
X (um)	Y (um)	
752.333	100.667
774	103.333
779	94.667
780.667	88.333

vaso
X (um)	Y (um)	
374.333	164
363.667	171.333
361.333	180.333
362	198.667
375.333	195
383	187
387.667	179
388.333	169.667
386.333	163.333
449	157.667
436.667	160.667
436.333	170.667
438.333	174.667
451.667	177
453.333	166.333


foto 16
pin 11
X (um)	Y (um)
91.667	527.111

celulas
X (um)	Y (um)	TIPO	PB
339.667	140.667	5	1
317	293.667	5	1
256.333	258.333	5	1
217.333	166.333	5	1
152.667	456.667	5	1
158	369.333	5	1
321.667	41	5	1
301	143.333	5	1
274.667	505.333	5	1
209.667	497.667	5	1
126.333	521.667	5	1
257.333	424.333	5	1
193.333	308.667	5	1
197.111	228.556	5	1
243.556	129.333	5	1
238.222	64	5	1
257.333	81.778	5	1
502.222	494.667	5	1
525.111	498.667	5	1
580.222	478	5	1
612.556	494	5	1
598.778	453	5	1
563.444	434.556	5	1
667.444	327.667	5	1
574.556	259.222	5	1
525.667	94.889	5	1
622.778	163.778	5	1
671.667	58.444	5	1
543.667	43.778	5	1
531	20.889	5	1
667.889	17.778	5	1
820	30.778	5	1
827.111	49.222	5	1
780.222	63.444	5	1
733.111	159.778	5	1
836.667	294.889	5	1
808.444	355.222	5	1
850.667	357.222	5	1
798	467.444	5	1
704	441.444	5	1
736.222	409.444	5	1
771.778	424.111	5	1
679.556	526	5	1
728.889	552.556	5	1
465.222	391.111	5	1
505	434	5	1
446.556	177.444	5	1
376.111	29.111	5	1
411	130.444	5	1
514.111	129.778	5	1
572.333	586.556	5	1
490.889	347.778	5	0.3
480	195	5	0.3
564	63.556	5	0.3
643.333	48	5	0.3
444.222	42.222	5	0.5
468.444	24.444	5	0.5
486.667	41.556	5	0.3
377.556	248.111	5	0.3
406	240.111	5	0.3
404.889	437.889	5	0.7
268.444	395.111	5	0.7
360	368.333	5	0.5
393.778	151.111	5	0.5
300.333	23.111	5	0.5
161.667	40.889	5	0.5
255.889	20.889	5	0.3
478.444	115.556	5	0.3
614	38.667	5	0.3
834.222	429.222	5	0.7
595.111	189.333	4	1
564.889	222.222	4	1
692.444	178.222	4	1
758.667	216.444	4	1
818.667	166.667	4	1
756	93.333	4	1
720.889	112.889	4	1
705.778	109.333	4	1
687.556	30.667	4	1
577.778	100	4	1
608.444	116.889	4	1
646	100	4	1
370.889	204.889	4	1
397.111	199.111	4	1
374.889	106.667	4	1
443.778	112	4	1
546.889	137.778	4	1
520.222	165.333	4	1
504.222	220	4	1
309.111	111.111	4	1
338.444	112.444	4	1
357.556	68.444	4	1
327.333	66.667	4	1
311.333	186.667	4	1
208.667	83.556	4	1
168.222	73.333	4	1
272.222	73.778	4	1
353.556	311.111	4	1
309.111	376.444	4	1
427.333	407.556	4	1
457.556	440.889	4	1
395.778	511.111	4	1
394.444	547.778	4	1
465.556	458	4	1
241.111	477.111	4	1
182.444	240.889	4	1
231.333	44.444	4	1
426	537.778	4	1
379.778	388.667	4	1
805.333	107.111	4	1
848	92.889	4	1
792	42.667	4	1
669.333	294.778	4	1
776.889	229.889	4	1
650.222	382.333	4	1
652.444	417.444	4	1
751.111	477	4	1
591.556	531.222	4	1
447.333	499.556	4	1
490.889	279.111	4	1
503.778	266.222	4	1
515.333	239.778	4	1
540.222	222	4	1
409.556	94.667	4	1
275.222	532.222	4	1
313	452.222	4	1
189.889	109.333	4	1
458.778	532.222	4	1
671.889	114.222	4	0.3
702.111	89.333	4	0.3
722.556	82.667	4	0.3
700.333	7.556	4	0.3
605.222	144	4	0.5
644.778	121.778	4	0.5
653.222	225.778	4	0.5
443.444	242.667	4	0.5
357.556	165.444	4	0.5
286.889	145.889	4	0.5
371.333	449.444	4	0.7
366	294.444	4	0.5
630.111	304.667	4	0.7
587.444	339.333	4	0.5
730.667	250.889	4	0.7
788.444	196.667	4	0.3
803.111	60.889	4	0.3
801.333	315	4	0.7
581.778	377.111	4	0.7
604	254.444	4	0.7
718.222	235.778	4	0.7
772.444	503.333	4	0.7
829.333	504.222	4	0.5
797.778	514.889	4	0.5
671.111	482	4	0.5
692.444	467.778	4	0.3
615.556	435.333	4	0.5
624.889	522.889	4	0.7
538.222	522.889	4	0.5
528.444	294.222	4	0.5
620	4.889	4	0.5
592.444	30.667	4	0.7
579.556	22.222	4	0.3
410	486.111	4	0.7
554	325.556	4	0.5
534.444	324.667	4	0.3
466.444	47.556	4	0.5
498	64	4	0.7
346	265.111	4	0.5
270.889	177.222	4	0.7
339.778	171	4	0.5
251.333	186.111	4	0.5
201.111	269.333	4	0.3
415.778	281.889	4	0.7
280.222	300.333	4	0.7
230	349.333	4	0.7
272.667	132.889	4	0.7
197.111	24.889	4	0.3
446.444	301.444	3	1
470	277	3	1
480.667	238.778	3	1
288.667	235.222	3	1
301.556	211.667	3	1
237.556	221.889	3	1
289.111	351.667	3	1
198.889	350.333	3	1
172.667	132	3	1
172.222	206.667	3	1
265.556	473.111	3	1
283.778	470	3	1
295.333	404.667	3	1
334.889	385.111	3	1
176.222	431.333	3	1
219.333	390.889	3	1
210.444	475.778	3	1
216.222	529.556	3	1
425.111	69.333	3	1
773.111	120.444	3	1
762.889	265.333	3	1
662.889	211.556	3	1
735.333	133.333	3	1
723.778	377.222	3	1
758.444	375.444	3	1
758	356.778	3	1
782	317.222	3	1
754.444	293.667	3	1
721.556	319.889	3	1
498.889	379	3	1
558	374.111	3	1
563.333	362.556	3	1
718.444	273	3	1
619.778	477.778	3	1
632.667	575.333	3	1
601.556	565.556	3	1
799.667	250.889	3	1
669.444	254	3	1
655.222	276.667	3	1
600.556	287.778	3	1
592.556	317.111	3	1
671.667	159.444	3	1
630.778	193.222	3	1
527.667	192.333	3	1
566.778	190.556	3	1
536.111	276.667	3	1
823.667	280.111	3	1
445.444	354.667	3	1
715.222	204.444	3	0.5
722.333	185.778	3	0.5
746.333	198.222	3	0.5
692.111	360.667	3	0.5
696.556	339.333	3	0.5
739.222	344.667	3	0.5
753.444	319.778	3	0.5
725.444	518.778	3	0.5
753.889	520.111	3	0.5
477.889	548.222	3	0.5
507.222	514	3	0.5
498.778	408.222	3	0.5
621.444	401.111	3	0.3
606.778	422	3	0.3
629.889	382.889	3	0.7
360.778	486.889	3	0.7
353.667	429.111	3	0.5
153.222	404.222	3	0.7
378.444	370.111	3	0.7
416.222	358.556	3	0.5
258.444	314.111	3	0.3
230.889	307.444	3	0.3
223.333	323.444	3	0.3
262.889	201.667	3	0.3
290.889	189.667	3	0.5
361.111	100.111	3	0.5
213.111	135.111	3	0.7

limite tejido 

limite lesion

vaso
X (um)	Y (um)
330	226.778
328.222	240.111
337.111	254.333
350.889	246.778
348.222	233.889
341.556	227.222

vaso
X (um)	Y (um)	
464.667	134.667
461.556	144
470.889	153.333
473.111	142.667
471.778	129.778

vaso
X (um)	Y (um)	
400.222	388.556
393.111	399.222
406.444	409.889
414.889	406.778
418.889	397.444
412.222	389

vaso
X (um)	Y (um)	
349.556	496.667
363.333	494
369.556	498.889
383.778	502.444
386.444	518.444
377.111	528.222
366	522.889
362.444	529.556
345.556	536.222
330	534.889
337.111	522.889

vaso
X (um)	Y (um)	
342.889	507.778
484.222	433.556
475.778	446.444
488.667	460.667
498.889	455.333
499.333	439.778

vaso
X (um)	Y (um)	
443.333	328.556
455.778	319.667
463.778	332.556
472.222	345.444
478.444	372.111
472.222	381
463.333	376.111
457.556	363.222
457.111	350.778
446.889	344.111

vaso
X (um)	Y (um)	
553.556	8.444
553.556	17.778
555.333	32.444
563.778	34.222
570.889	24
570.444	13.333
564.222	5.333

vaso
X (um)	Y (um)	
735.333	563.778
514.889	332.111
510.889	317
505.556	310.778
498	309.444
487.778	313.889
490.889	325.889
499.778	337

vaso
X (um)	Y (um)	
737.556	313
728.222	315.667
726.444	335.222
738	329.889
503.778	86.222
494	81.778
486.889	96.889
498.889	102.667
510	101.333
